,Index,DATE,REVIEW,RATING,Polarity,Subjectivity,Lemmas
306,307,2019-10-08 12:01:00,"I purchased a replacement large capacity Canon toner cartridge, which turned out to be defective. Canon technical support, after some discussion, agreed to overnight another one even though it was past their normal one month replacement period (I was trying to be prepared so bought the cartridge before absolutely needing it and was out of town part of that time).

However the second replacement cartridge they sent was a starter low-capacity version versus the high-capacity, which was disappointing. I noted all this on the Canon online survey and literally within minutes received a call from a supervisor who said they will overnight a high-capacity cartridge! I have otherwise had excellent service from Canon for many years and this example shows why my next laser copier will also be a Canon. All companies should provide this level of service!",pos,0.10642857142857143,0.45285714285714285,"['purchase', 'replacement', 'large', 'capacity', 'canon', 'toner', 'cartridge', 'turn', 'defective', 'canon', 'technicalsupport', 'discussion', 'agree', 'overnight', 'another', 'one', 'eventhough', 'past', 'normal', 'one', 'month', 'replacement', 'period', 'try', 'prepared', 'bought', 'cartridge', 'absolutely', 'need', 'town', 'part', 'time', 'however', 'second', 'replacement', 'cartridge', 'sent', 'starter', 'lowcapacity', 'version', 'versus', 'highcapacity', 'disappoint', 'note', 'canon', 'online', 'survey', 'literally', 'within', 'minute', 'receive', 'call', 'supervisor', 'say', 'overnight', 'highcapacity', 'cartridge', 'otherwise', 'excellent', 'service', 'canon', 'many', 'year', 'example', 'show', 'next', 'laser', 'copier', 'also', 'canon', 'company', 'provide', 'level', 'service']"
307,308,2019-07-23 10:41:00,"Thank you so much for Jesica, station 31, who was so helpful to me connecting my printer.. She made it so much easier for me to connect. She had lots of patients with me.",pos,0.2,0.2,"['thankyou', 'much', 'jesica', 'station', 'helpful', 'connect', 'printer', 'make', 'much', 'easy', 'connect', 'lot', 'patient']"
308,309,2019-06-24 07:45:00,I am writing to compliment Kevin for the help he displayed with me with my problem.He is very clear and patient. thank you John Floss a happy customer.,pos,0.465,0.7491666666666666,"['write', 'compliment', 'kevin', 'help', 'displayed', 'problemhe', 'clear', 'patient', 'thank', 'john', 'floss', 'happy', 'customer']"
309,310,2019-06-12 15:43:00,"I have a new Canon printer that I was having difficulty with setting up the wi-fi and wireless connections to my other devices. Mathew, in tech support was extremely helpful and very clearly and patiently walked me through every step until we got it completed together. I had a very pleasant and stress free experience with Mathew and would love to reach him again in the future.",pos,0.2337121212121212,0.6066098484848484,"['new', 'canon', 'printer', 'difficulty', 'settingup', 'wifi', 'wireless', 'connection', 'device', 'mathew', 'techsupport', 'extremely', 'helpful', 'clearly', 'patiently', 'walk', 'every', 'step', 'get', 'complete', 'together', 'pleasant', 'stress', 'free', 'experience', 'mathew', 'would', 'love', 'reach', 'future']"
310,311,2019-01-10 20:19:00,"Having recently utilized your technical services, I highly commend one,Josh @ station 230 for his expertise and communication skills in walking me through the detecting and eliminating software problems (malware/virus) causing loss of communication between my printer, Canon MB2320 and both my desktop and laptop computers. VERY WELL APPRECIATED!",pos,0.122,0.258,"['recently', 'utilized', 'technical', 'service', 'highly', 'commend', 'one', 'josh', 'station', 'expertise', 'communication', 'skill', 'walk', 'detect', 'eliminate', 'software', 'problem', 'malwarevirus', 'cause', 'loss', 'communication', 'printer', 'canon', 'desktop', 'laptop', 'computer', 'well', 'appreciate']"
311,312,2018-11-15 22:29:00,"Our CANON was not connected to whatever could make it work. We called Canon support and were lucky enough to have Darwinn help us. He was extremely knowledgeable and patient. He walked us through the process of redownloading our printer to our laptop. Our printer was not printing letters consistently. After helping us to connect with the printerI, he sent us an article about to clean the printer...the letters were perfect after we did what the article instructed. I can't say enough about how helpful he was!",pos,0.26071428571428573,0.6833333333333333,"['canon', 'connect', 'whatever', 'could', 'make', 'work', 'call', 'canon', 'support', 'lucky', 'enough', 'darwinn', 'help', 'u', 'extremely', 'knowledgeable', 'patient', 'walk', 'u', 'process', 'redownloading', 'printer', 'laptop', 'printer', 'printing', 'letter', 'consistently', 'help', 'u', 'connect', 'printeri', 'sent', 'u', 'article', 'clean', 'printer', 'letter', 'perfect', 'article', 'instruct', 'cant', 'say', 'enough', 'helpful']"
312,313,2018-10-07 09:52:00,"I am very pleased with Canon customer service. I didn't always get the help I hoped for, but their solutions to my problems were more than reasonable. In one case, my MF laser printer rejected a new Canon cartridge. The printer had been used little, but was out of warranty. They sent a new cartridge overnight, but the problem wasn't resolved. At that point, they felt the cost to repair would be more than the printer was worth. They offered a very good upgrade price on a newer model. Because the printer had been used very little, I investigated further and concluded the problem was shipping damage that didn't show up until I tried to change the cartridge. Not Canon's fault. Just bad luck for me. They did everything reasonable to help.

In another case, after several years of use, the flash on my Canon SX50 quit working. Technical support made a couple of suggestions, but none worked. Again, the cost to just look at the camera would exceed the value. They offered an upgrade to a refurbished SX60 at a very good price, so I took it.

My third experience was my ""new"" SX60. I only had it a week, when my strap gave way and the camera hit the sidewalk with the lens out. The only visible damage was a very small scratch on front of the lens assembly. However, the lens would zoom in and out a few times before displaying a ""lens error"" and shutting down. I called technical support where they made a couple of suggestions that didn't help. Then they sent me a prepaid return shipping label to send the camera back. They evaluated the camera the same day and told me the damage was not covered by warranty, but for under $100 they would send me a new or refurbished camera. I agreed and within two days I had a replacement camera, within a week of when I originally damaged it. At first, I thought the strap that gave way was poorly designed, but I've since determined I attached the strap wrong. Should have read the instructions.",pos,0.08479512870641902,0.47780873248615185,"['pleased', 'canon', 'customerservice', 'always', 'help', 'hop', 'solution', 'problem', 'morethan', 'reasonable', 'one', 'case', 'mf', 'laser', 'printer', 'reject', 'new', 'canon', 'cartridge', 'printer', 'use', 'little', 'warranty', 'sent', 'new', 'cartridge', 'overnight', 'problem', 'resolve', 'point', 'felt', 'cost', 'repair', 'would', 'morethan', 'printer', 'worth', 'offer', 'good', 'upgrade', 'price', 'newer', 'model', 'printer', 'use', 'little', 'investigate', 'conclude', 'problem', 'shipping', 'damage', 'show', 'try', 'change', 'cartridge', 'canon', 'fault', 'bad', 'luck', 'everything', 'reasonable', 'help', 'another', 'case', 'several', 'year', 'use', 'flash', 'canon', 'quit', 'work', 'technical', 'support', 'make', 'couple', 'suggestion', 'none', 'work', 'cost', 'look', 'camera', 'would', 'exceed', 'value', 'offer', 'upgrade', 'refurbish', 'good', 'price', 'take', 'third', 'experience', 'new', 'week', 'strap', 'give', 'way', 'camera', 'hit', 'sidewalk', 'lens', 'visible', 'damage', 'small', 'scratch', 'front', 'lens', 'assembly', 'however', 'lens', 'would', 'zoom', 'time', 'display', 'lens', 'error', 'shut', 'call', 'technicalsupport', 'make', 'couple', 'suggestion', 'help', 'sent', 'prepaid', 'return', 'shipping', 'label', 'send', 'camera', 'back', 'evaluate', 'camera', 'day', 'told', 'damage', 'cover', 'warranty', 'would', 'send', 'new', 'refurbish', 'camera', 'agree', 'within', 'two', 'day', 'replacement', 'camera', 'within', 'week', 'originally', 'damage', 'first', 'thought', 'strap', 'give', 'way', 'poorly', 'design', 've', 'since', 'determine', 'attach', 'strap', 'wrong', 'read', 'instruction']"
313,314,2018-09-06 15:25:00,"After an update to my WI-FI, I couldn't use my printer. I called Canon several times, and was told that I must go back to my ISP. After three times of going back & forth between Canon, & my ISP, with no success, I was frustrated. I waited a few days, & decided to try one final time. The Canon Tech whose name was Aaron had me go to my cell phone, (I print from my cell phone), & it showed that I needed to put my WI-FI information in, & IT WORKED! He wouldn't leave me until I was able to print from my phone to my printer. I cried. I told him the frustration of what I had gone through. He was patient, professional, & was sensitive to the fact that I couldn't accomplished the fix on my own. I never received a survey of our session on the 17th of August 2018, but I wasn't going to not let Canon know how this young man got me back to being able to use my Canon Printer. I had to write to thank Aaron, & let you at Canon know how much I appreciate what he did for me. Thank you Aaron!",pos,0.08124999999999999,0.353125,"['update', 'wifi', 'could', 'use', 'printer', 'call', 'canon', 'severaltimes', 'told', 'must', 'go', 'back', 'isp', 'three', 'time', 'go', 'back', 'forth', 'canon', 'isp', 'success', 'frustrate', 'wait', 'fewdays', 'decide', 'try', 'one', 'final', 'time', 'canon', 'tech', 'whose', 'name', 'aaron', 'go', 'cell', 'phone', 'print', 'cell', 'phone', 'show', 'need', 'put', 'wifi', 'information', 'work', 'would', 'leave', 'able', 'print', 'phone', 'printer', 'cry', 'told', 'frustration', 'go', 'patient', 'professional', 'sensitive', 'fact', 'could', 'accomplish', 'fix', 'never', 'receive', 'survey', 'session', 'august', 'go', 'let', 'canon', 'knowhow', 'youngman', 'get', 'back', 'able', 'use', 'canon', 'printer', 'write', 'thank', 'aaron', 'let', 'canon', 'knowhow', 'much', 'appreciate', 'thankyou', 'aaron']"
314,315,2018-08-20 11:37:00,"I had the worst time trying to follow instructions when it came to printing using my Pixma MX920, until I spoke with Rohan. He was absolutely great! he walked me through the instructions without being frustrated with my lack of knowledge. He was knowledgeable,and professional. He knew exactly what it took to solve my issue and he walked me through it. Nice job Rohan!!! Thank you",pos,0.10833333333333334,0.5499999999999999,"['bad', 'time', 'try', 'follow', 'instruction', 'come', 'printing', 'use', 'pixma', 'spoke', 'rohan', 'absolutely', 'great', 'walk', 'instruction', 'without', 'frustrate', 'lack', 'knowledge', 'knowledgeable', 'professional', 'knew', 'exactly', 'take', 'solve', 'issue', 'walk', 'nice', 'job', 'rohan', 'thankyou']"
315,316,2018-08-16 12:44:00,"To Whom It May Concern,
I spent about 2 hours today working with the most professional and knowledgeable gentleman today at the Chesapeake support center whose name is Kevin. My reference number for the trouble was 3008469394. He took his time, was thorough, and resolved the trouble which turned out to be a Windows issue. My hat goes off to Canon and to Kevin who is an excellent representative for your company. Just thought you should know.
Don Silberbauer",pos,0.14285714285714285,0.31428571428571433,"['may', 'concern', 'spent', 'hour', 'today', 'work', 'professional', 'knowledgeable', 'gentleman', 'today', 'chesapeake', 'support', 'center', 'whose', 'name', 'kevin', 'reference', 'number', 'trouble', 'take', 'time', 'thorough', 'resolve', 'trouble', 'turn', 'window', 'issue', 'hat', 'go', 'canon', 'kevin', 'excellent', 'representative', 'company', 'thought', 'know', 'silberbauer']"
